ESD-CODE,STATE,PHASE,PHASE-NAME,VEG,NOTES
R036XY110CO,PINYON-JUNIPER INVASIVE ,3.2,INVASIVE ANNUAL,M/LC/CY,
R036XY110CO,SEEDED,4.1,SEEDED GRASSLAND/SCRUBLAND,PG/AG,SEEDED
R036XY110CO,SEEDED,4.1,SEEDED GRASSLAND/SCRUBLAND,PG/AG,OTHER
R036XY110CO,SEEDED,4.1,SEEDED GRASSLAND/SCRUBLAND,SHRUB,
R036XY110CO,SEEDED,4.1,SEEDED GRASSLAND/SCRUBLAND,PF/AF,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PG/AG,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY325CO,DEDPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,ARTRW8,DOMINANT
R036XY325CO,DEDPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,SNAKEWEED,
R036XY325CO,DEDPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,PG,SPARSE/ABSENT
R036XY325CO,DEDPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,PF/AF,SPARSE/ABSENT
R036XY325CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY325CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY325CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY325CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY325CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,
R036XY325CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PINYON JUNIPER,
R036XY325CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY325CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PG/AG,
R036XY325CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PF/AF,
R036XY325CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,
R036XY325CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PG/AG,
R036XY325CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,
R036XY325CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,
R036XY325CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED
R036XY325CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTW8,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,MUTTONGRASS,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,WESTERN WHEATGRASS,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,
,,,,,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED AND REESTABLISHING
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED AND REESTABLISHING
,,,,,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,HECO26,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PG/AG,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
,,,,,
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH,WESTERN WHEATGRASS,
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH,MUTTONGRASS,
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH,BASIN BIG SAGEBRUSH,
,,,,,
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,UTAH JUNIPER,
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,PG/AG,
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,PF/AF,
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASSES,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED AND REESTABLISHING
,,,,,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PG/AG,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED AND REESTABLISHING
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,
,,,,,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,WESTERN WHEATGRASS,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,INDIAN RICEGRASS,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
,,,,,
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PG/AG,
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
,,,,,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,WESTERN WHEATGRASS,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,INDIAN RICEGRASS,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,MUTTONGRASS,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,SQUIRRELTAIL,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,PF/AF,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,SHRUBS,
R036XY346CO,REFERENCE,1.3,PERENNIAL SHRUBLAND,PINYON-JUNIPER,SCATTERED
,,,,,
R036XY347CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,BASIN BIG SAGEBRUSH,
R036XY347CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,WESTERN WHEATGRASS,
R036XY347CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,INDIAN RICEGRASS,
R036XY347CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,BLUE GRAMA,
R036XY347CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY347CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
,,,,,
R036XY405CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH,WESTERN WHEATGRASS,
R036XY405CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH,MUTTONGRASS,
R036XY405CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH,BASIN BIG SAGEBRUSH,
,,,,,
R036XY445CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY445CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY445CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY445CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY445CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
,,,,,
R036XY038CO,REFERENCE,1.1,GRASS MEADOW,WESTERN WHEATGRASS,
R036XY038CO,REFERENCE,1.1,GRASS MEADOW,BASIN WILDRYE,
R036XY038CO,REFERENCE,1.1,GRASS MEADOW,NEBRASKA SEDGE,
R036XY038CO,REFERENCE,1.1,GRASS MEADOW,RUSHES,
,,,,,
R036XY266CO,REFERENCE,1.1,GRASS MEADOW,ALKALI SACATON,
R036XY266CO,REFERENCE,1.1,GRASS MEADOW,WESTERN WHEATGRASS,
R036XY266CO,REFERENCE,1.1,GRASS MEADOW,SALTGRASS,
R036XY266CO,REFERENCE,1.1,GRASS MEADOW,SEDGES,
R036XY266CO,REFERENCE,1.1,GRASS MEADOW,RUSHES,
,,,,,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PG/AG,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
,,,,,
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,ARTRW8,DOMINANT
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,SNAKEWEED,OCCASIONALLY ABUNDANT
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,PERENNIAL GRASS,SPARSE/ABSENT
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,PERENNIAL FORB,SPARSE/ABSENT
,,,,,
R034BY104UT,REFERENCE,1.1,1.1,SHADCALE,
R034BY104UT,REFERENCE,1.1,1.1,BUD SAGEBRUSH,
R034BY104UT,REFERENCE,1.1,1.1,INDIAN RICEGRASS,DOMINANT
,,,,,
R034BY212UT,REFERENCE,1.1,1.1,ARTRW8,
R034BY212UT,REFERENCE,1.1,1.1,PERENNIAL HERBS,
,,,,,
R034BY202UT,REFERENCE,1.1,SHRUBLAND AND GRASSES,GALLETA,
R034BY202UT,REFERENCE,1.1,SHRUBLAND AND GRASSES,TORREY MORMONTEA,
,,,,,
R034BY227UT,REFERENCE,1.1,1.1,BLACK SAGEBRUSH,
R034BY227UT,REFERENCE,1.1,1.1,BUNCH GRASSES,SPARSE
R034BY227UT,REFERENCE,1.1,1.1,PERENNIAL FORBS,SPARSE
,,,,,
R034BY240UT,REFERENCE,1.1,1.1,INDIAN RICEGRASS,DOMINANT
R034BY240UT,REFERENCE,1.1,1.1,WINTERFAT,
R034BY240UT,REFERENCE,1.1,1.1,BOTTLEBRUSH SQUIRRELTAIL,
R034BY240UT,REFERENCE,1.1,1.1,SHRUBS,SUB-DOMINANT
,,,,,
R034BY247UT,REFEENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R034BY247UT,REFEENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R034BY247UT,REFEENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R034BY247UT,REFEENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R034BY247UT,REFEENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
,,,,,
R034BY205UT,REFERENCE,1.1,1.1,ARTRW8,
R034BY205UT,REFERENCE,1.1,1.1,PERENNIAL GRASS,NATIVE
R034BY205UT,REFERENCE,1.1,1.1,PERENNIAL FORB,NATIVE
,,,,,
R034BY248UT,REFERENCE,1.1,1.1,SALINA WILDRYE,
,,,,,
R034BY233UT,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R034BY233UT,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R034BY233UT,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R034BY233UT,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R034BY233UT,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
,,,,,
R034BY206UT,REFERENCE,1.1,1.1,ARTRW8,
R034BY206UT,REFERENCE,1.1,1.1,PERENNIAL GRASS,NATIVE
R034BY206UT,REFERENCE,1.1,1.1,PERENNIAL FORB,NATIVE
,,,,,
R034BY251UT,REFERENCE,1.1,1.1,SALINA WILDRYE,
,,,,,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PG/AG,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
R036XY325CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,ARTRW8,DOMINANT
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,SNAKEWEED,ABUNDANT
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,PERENNIAL GRASS,SPARSE/ABSENT
R036XY325CO,DEPAUPERATE STATE,3.1,DEPAUPERATE SHRUBLAND,PERENNIAL FOBR,SPARSE/ABSENT
,,,,,
R036XY114CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY114CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY114CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY114CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY114CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PINYON JUNIPER,CO-DOMINANT
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,UTAH JUNIPER,CO-DOMINANT
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PG/AG,
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PF/AF,
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED/REESTABLISHING
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED/REESTABLISHING
,,,,,
R036XY113CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY113CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY113CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORBS,
R036XY113CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,
R036XY113CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED/REESTABLISHING
,,,,,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,MUTTONGRASS,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,WESTERN WHEATGRASS,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
,,,,,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,REESTABLISHING
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,REESTABLISHING
,,,,,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED/REESTABLISHING
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED/REESTABLISHING
,,,,,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,WYOMING BIG SAGE,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,WESTERN WHEATGRASS,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,INDIAN RICEGRASS,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
R036XY289CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
,,,,,
R036XY110CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY110CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY110CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,GRASSES,
R036XY110CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,FORBS,
R036XY110CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY110CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PINYON JUNIPER,CODOMINANT
R036XY110CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,UTAH JUNIPER,CODOMINANT
R036XY110CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PG/AG,
R036XY110CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PF/AF,
R036XY110CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED/REESTABLISHING
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED/REESTABLISHING
,,,,,
R036XY405CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,WESTERN WHEATGRASS,
R036XY405CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,MUTTONGRASS,
R036XY405CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,BASIN BIG SAGEBRUSH,
,,,,,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,ARTRW8,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,NEEDLE AND THREAD,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,OTHER GRASSES,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUBS,
R036XY326CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,PF/AF,
,,,,,
R036XY446CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY446CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY446CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY446CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY446CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY446CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PINYON JUNIPER,CODOMINANT
R036XY446CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,UTAH JUNIPER,CODOMINANT
R036XY446CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PG/AG,
R036XY446CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PF/AF,
R036XY446CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY446CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY446CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY446CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY446CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED/REESTABNLISHING
