ESD-CODE,STATE,PHASE,PHASE-NAME,VEG,NOTES
R036XY446CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED/REESTABNLISHING
,,,,,
R036XY142CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY142CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,SCATTERED
R036XY142CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY142CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY142CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY142CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PINYON JUNIPER,CODOMINANT
R036XY142CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,UTAH JUNIPER,CODOMINANT
R036XY142CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PG/AG,
R036XY142CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PF/AF,
R036XY142CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY142CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY142CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY142CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY142CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,SCATTERED/REESTABLISHING
R036XY142CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,SCATTERED/REESTABLISHING
,,,,,
R036XY141CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY141CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PINYON JUNIPER,
R036XY141CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PG/AG,
R036XY141CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,PF/AF,
R036XY141CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY141CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PINYON JUNIPER,
R036XY141CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,UTAH JUNIPER,
R036XY141CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PG/AG,
R036XY141CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,PF/AF,
R036XY141CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUBS,
R036XY141CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,OTHER GRASSES,
R036XY141CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,SHRUBS,
R036XY141CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,PF/AF,
R036XY141CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,UTAH JUNIPER,
R036XY141CO,REFERENCE,1.3,PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ,PINYON JUNIPER,
,,,,,
R034BY404CO,REFERENCE,1.1,PERENNIAL GRASS-SHRUBS,GALLETA,
R034BY404CO,REFERENCE,1.1,PERENNIAL GRASS-SHRUBS,INDIAN RICEGRASS,
R034BY404CO,REFERENCE,1.1,PERENNIAL GRASS-SHRUBS,SHADSCALE ,
R034BY404CO,REFERENCE,1.1,PERENNIAL GRASS-SHRUBS,WINTERFAT,
,,,,,
R034BY109UT,REFERENCE,1.1,1.1,SHADSCALE,
R034BY109UT,REFERENCE,1.1,1.1,BUD SAGEBRUSH,DOMINANT
R034BY109UT,REFERENCE,1.1,1.1,INDIAN RICEGRASS,DOMINANT
,,,,,
R034BY117UT,REFERENCE,1.1,PERENNIAL GRASS,MAT SALTBUSH,DOMINANT
R034BY117UT,REFERENCE,1.1,PERENNIAL GRASS,JAMES GALLETA,DOMINANT
R034BY117UT,REFERENCE,1.1,PERENNIAL GRASS,INDIAN RICEGRASS,DOMINANT
R034BY117UT,POTENTIAL,2.1,MAT SALTBUSH/INVASIVE WEED,MAT SALTBUSH,DOMINANT
R034BY117UT,POTENTIAL,2.1,MAT SALTBUSH/INVASIVE WEED,JAMES GALLETA,DOMINANT
R034BY117UT,POTENTIAL,2.1,MAT SALTBUSH/INVASIVE WEED,INDIAN RICEGRASS,DOMINANT
R034BY117UT,POTENTIAL,2.1,MAT SALTBUSH/INVASIVE WEED,INVASIVE SPECIES,PRESENT
R034BY117UT,ANNUAL WEED,3.1,ANNUAL WEEDY HERBACEOUS,MAT SALTBUSH,MOSTLY ABSENT/ABSENT
R034BY117UT,ANNUAL WEED,3.1,ANNUAL WEEDY HERBACEOUS,PG/AG/PF/AF,MOSTLY ABSENT/ABSENT
R034BY117UT,ANNUAL WEED,3.1,ANNUAL WEEDY HERBACEOUS,NOXIOUS,DOMINANT UNDERSTORY
,,,,,
R034BY121UT,REFERENCE,1.1,1.1,SHADSCALE,
R034BY121UT,REFERENCE,1.1,1.1,BUD SAGEBRUSH,DOMINANT
R034BY121UT,REFERENCE,1.1,1.1,INDIAN RICEGRASS,DOMINANT
,,,,,
R034BY322UT,REFERENCE,1.1,1.1,TWO NEEDLE PINYON,OPEN CANOPY
R034BY322UT,REFERENCE,1.1,1.1,ALDERLEAD MT. MAHOGANY,
R034BY322UT,REFERENCE,1.2,1.2,TWO NEEDLE PINYON,CLOSED CANOPY
R034BY322UT,REFERENCE,1.2,1.2,ALDERLEAD MT. MAHOGANY,
R034BY322UT,CURRENT POTENTIAL STATE,2.1,2.1,TWO NEEDLE PINYON,OPEN CANOPY
R034BY322UT,CURRENT POTENTIAL STATE,2.1,2.1,ALDERLEAD MT. MAHOGANY,
R034BY322UT,CURRENT POTENTIAL STATE,2.2,2.2,TWO NEEDLE PINYON,CLOSED CANOPY
R034BY322UT,CURRENT POTENTIAL STATE,2.2,2.2,ALDERLEAD MT. MAHOGANY,
,,,,,
R034BY302UT,REFERENCE,1.1,1.1,BIG SAGEBRUSH,
R034BY302UT,REFERENCE,1.1,1.1,PG/AG,
,,,,,
R034BY112UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,INDIAN RICEGRASS,
R034BY112UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,GALLETA,
R034BY112UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,FOURWING SALTBUSH,
R034BY112UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,PERENNIAL GRASS,
R034BY112UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,PF/AF,
,,,,,
R034BY115UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,INDIAN RICEGRASS,
R034BY115UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,GALLETA,
R034BY115UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,FOURWING SALTBUSH,
R034BY115UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,PERENNIAL GRASS,
R034BY115UT,REFERENCE,1.1,DESERT GRASSLAND/SHRUBLAND,PG/AG,
,,,,,
R042XB036NM,HISTORIC CLIMAX PLANT COMMUNITY,1.1,HISTORIC CLIMAX PLANT COMMUNITY,ALKALI SACATON,
R042XB036NM,HISTORIC CLIMAX PLANT COMMUNITY,1.1,HISTORIC CLIMAX PLANT COMMUNITY,FOURWING SALTBUSH,SCATTERED
R042XB036NM,HISTORIC CLIMAX PLANT COMMUNITY,1.1,HISTORIC CLIMAX PLANT COMMUNITY,IODINEBUSH,SCATTERED
,,,,,
R035XY263UT,REFERENCE,1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES",TWONEEDLE PINYON,SPARSE CANOPY
R035XY263UT,REFERENCE,1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES",UTAH JUNIPER,SPARSE CANOPY
R035XY263UT,REFERENCE,1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES",BIGELOWS SAGEBRUSH,DOMINANT SHRUB
R035XY263UT,REFERENCE,1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES",MORMONTEA,DOMINANT SHRUB
R035XY263UT,REFERENCE,1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES",INDIAN RICEGRASS,30%
R035XY263UT,REFERENCE,1.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES",SALINA WILDRYE,30%
R035XY263UT,REFERENCE,1.2,UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES,UTAH JUNIPER,VERY SPARSE
R035XY263UT,REFERENCE,1.2,UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES,TWONEEDLE PINYON,VERY SPARSE
R035XY263UT,REFERENCE,1.2,UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES,BIGELOWS SAGEBRUSH,DOMINANT SHRUB
R035XY263UT,REFERENCE,1.2,UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES,MORMONTEA,DOMINANT SHRUB
R035XY263UT,REFERENCE,1.2,UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES,INDIAN RICEGRASS,25%
R035XY263UT,REFERENCE,1.2,UTAH JUNIPER SHRUBLAND WITH PERENNIAL GRASSES,PERENNIAL GRASS,25%
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",TWONEEDLE PINYON,VERY SPARSE
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",UTAH JUNIPER,VERY SPARSE
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",BIGELOWS SAGEBRUSH,DOMINANT SHRUB
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",MORMONTEA,DOMINANT SHRUB
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",INDIAN RICEGRASS,30%
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",SALINA WILDRYE,30%
R035XY263UT,CURRENT POTENTIAL STATE,2.1,"TWONEEDLE PINYON, UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES",INVASIVE ANNUALS,30%
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,UTAH JUNIPER,VERY SPARSE
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,TWONEEDLE PINYON,VERY SPARSE
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,BIGELOWS SAGEBRUSH,DOMINANT SHRUB
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,MORMONTEA,DOMINANT SHRUB
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,INDIAN RICEGRASS,25%
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,PERENNIAL GRASS,25%
R035XY263UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER SHRUBLAND WITH INVASIVE SPECIES,INVASIVE ANNUALS,25%
,,,,,
R035XY146UT,REFERENCE,1.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES,SHADSCALE,DOMINANT
R035XY146UT,REFERENCE,1.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES,TORREYS JOINTFIR,COMMON
R035XY146UT,REFERENCE,1.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES,JAMES GALLETA,20%
R035XY146UT,REFERENCE,1.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES,INDIAN RICEGRASS,20%
R035XY146UT,REFERENCE,1.2,SHADSCALE SHRUBLAND,SHADSCALE,DOMINANT
R035XY146UT,REFERENCE,1.2,SHADSCALE SHRUBLAND,TORREYS JOINTFIR,COMMON
R035XY146UT,REFERENCE,1.2,SHADSCALE SHRUBLAND,JAMES GALLETA,<5%
R035XY146UT,REFERENCE,1.2,SHADSCALE SHRUBLAND,INDIAN RICEGRASS,<5%
R035XY146UT,CURRENT POTENTIAL STATE,2.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES & INVASIVE SPECIES,SHADSCALE,DOMINANT
R035XY146UT,CURRENT POTENTIAL STATE,2.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES & INVASIVE SPECIES,TORREYS JOINTFIR,COMMON
R035XY146UT,CURRENT POTENTIAL STATE,2.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES & INVASIVE SPECIES,JAMES GALLETA,15%
R035XY146UT,CURRENT POTENTIAL STATE,2.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES & INVASIVE SPECIES,INDIAN RICEGRASS,15%
R035XY146UT,CURRENT POTENTIAL STATE,2.1,SHADSCALE SHRUBLAND WITH PERENNIAL GRASSES & INVASIVE SPECIES,INVASIVE SPECIES,PRESENT
R035XY146UT,CURRENT POTENTIAL STATE,2.2,SHADSCALE SHRUBLAND & INVASIVE SPECIES,SHADSCALE,DOMINANT
R035XY146UT,CURRENT POTENTIAL STATE,2.2,SHADSCALE SHRUBLAND & INVASIVE SPECIES,TORREYS JOINTFIR,COMMON
R035XY146UT,CURRENT POTENTIAL STATE,2.2,SHADSCALE SHRUBLAND & INVASIVE SPECIES,JAMES GALLETA,<5%
R035XY146UT,CURRENT POTENTIAL STATE,2.2,SHADSCALE SHRUBLAND & INVASIVE SPECIES,INDIAN RICEGRASS,<5%
R035XY146UT,CURRENT POTENTIAL STATE,2.2,SHADSCALE SHRUBLAND & INVASIVE SPECIES,INVASIVE SPECIES,PRESENT
,,,,,
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",TWO-NEEDLE PINYON,SPARSE CANOPY
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",UTAH JUNIPER,SPARSE CANOPY
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",BLACKBRUSH,DOMINANT
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",BIGELOWS SAGEBRUSH,DOMINANT
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",MORMONTEA,DOMINANT
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",INDIAN RICEGRASS,30%
R035XY240UT,REFERENCE,1.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH PERENNIAL GRASSES",SALINA WILDRYE,30%
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,UTAH JUNIPER,SPARSE CANOPY
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,TWO-NEEDLE PINYON,SPARSE CANOPY
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,BLACKBRUSH,DOMINANT
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,BIGELOWS SAGEBRUSH,DOMINANT
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,MORMONTEA,DOMINANT
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,INDIAN RICEGRASS,20%
R035XY240UT,REFERENCE,1.2,UTAH JUNIPER WOODLAND WITH PERENNIAL GRASSES,PERENNIAL GRASSES,20%
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",TWO-NEEDLE PINYON,SPARSE CANOPY
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",UTAH JUNIPER,SPARSE CANOPY
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",BLACKBRUSH,DOMINANT
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",BIGELOWS SAGEBRUSH,DOMINANT
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",MORMONTEA,DOMINANT
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",INDIAN RICEGRASS,25%
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",SALINA WILDRYE,25%
R035XY240UT,CURRENT POTENTIAL STATE,2.1,"UTAH JUNIPER, TWO-NEEDLE PINYON WOODLAND WITH INVASIVE SPECIES",INVASIVE ANNUALS,25%
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,UTAH JUNIPER,SPARSE CANOPY
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,TWO-NEEDLE PINYON,SPARSE CANOPY
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,BLACKBRUSH,DOMINANT
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,BIGELOWS SAGEBRUSH,DOMINANT
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,MORMONTEA,DOMINANT
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,INDIAN RICEGRASS,20%
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,PERENNIAL GRASSES,20%
R035XY240UT,CURRENT POTENTIAL STATE,2.2,UTAH JUNIPER WOODLAND WITH INVASIVE SPECIES,INVASIVE ANNUALS,20%
,,,,,
R034BY101UT,REFERENCE,1.1,,ATGA,
R034BY101UT,REFERENCE,1.1,,ACHY,
R034BY101UT,REFERENCE,1.1,,PLJA,
R034BY101UT,REFERENCE,1.2,,ATGA,
R034BY101UT,REFERENCE,1.2,,PLJA,
R034BY101UT,REFERENCE,1.2,,ACHY,DECLINE
R034BY101UT,POTENTIAL,2.1,,ATGA,
R034BY101UT,POTENTIAL,2.1,,ACHY,
R034BY101UT,POTENTIAL,2.1,,PLJA,
R034BY101UT,POTENTIAL,2.1,,NOXIOUS,PRESENT
R034BY101UT,POTENTIAL,2.2,,ATGA,
R034BY101UT,POTENTIAL,2.2,,PLJA,
R034BY101UT,POTENTIAL,2.2,,NOXIOUS,PRESENT
R034BY101UT,POTENTIAL,2.3,,ATGA,
R034BY101UT,DEGRADED,3.1,,ATGA,
R034BY101UT,DEGRADED,3.1,,PLJA,
R034BY101UT,DEGRADED,3.1,,HAGL,PREVALENT
R034BY101UT,FORB DOMINATED,4.1,,HAGL,
R034BY101UT,FORB DOMINATED,4.1,,PF,
,,,,,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",SAVE4,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",ATCO,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",ELE5,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",ACHY,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",DISP,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",KRLA,
R034BY006UT,REFERENCE,1.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL ",PIDE4,
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",SAVE4,DECREASED
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",ATCO,ABSENT/PRESENT
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",ELE5,
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",ACHY,
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",DISP,
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",KRLA,
R034BY006UT,REFERENCE,1.2,"BOTTLEBRUSH SQUIRRELTAIL, PERENNIAL GRASS",PIDE4,
R034BY006UT,POTENTIAL,2.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL INVASIVE WEED",SAVE4,
R034BY006UT,POTENTIAL,2.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL INVASIVE WEED",ATCO,
R034BY006UT,POTENTIAL,2.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL INVASIVE WEED",ELE5,
R034BY006UT,POTENTIAL,2.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL INVASIVE WEED",ACHY,
R034BY006UT,POTENTIAL,2.1,"BLACK GREASEWOOD, BOTTLEBRUSH SQUIRRELTAIL INVASIVE WEED",NOXIOUS,
R034BY006UT,POTENTIAL,2.2,BLACK GREASEWOOD INVASIVE ANNUAL ,SAVE4,
R034BY006UT,POTENTIAL,2.2,BLACK GREASEWOOD INVASIVE ANNUAL ,NOXIOUS AG,
R034BY006UT,POTENTIAL,2.3,INVASIVE ANNUAL,NOXIOUS AG,
R034BY006UT,SEEDED,3.1,WELL ESTABLISHED RANGE SEEDING,CRESTED WHEATGRASS,
R034BY006UT,SEEDED,3.1,WELL ESTABLISHED RANGE SEEDING,TALL WHEATGRASS,
R034BY006UT,SEEDED,3.1,WELL ESTABLISHED RANGE SEEDING,RUSSIAN WILDRYE,
R034BY006UT,SEEDED,3.2,FAILED RANGE SEEDING,CRESTED WHEATGRASS,
R034BY006UT,SEEDED,3.2,FAILED RANGE SEEDING,TALL WHEATGRASS,
R034BY006UT,SEEDED,3.2,FAILED RANGE SEEDING,RUSSIAN WILDRYE,
R034BY006UT,,,,,
R034BY006UT,,,,,
R034BY006UT,,,,,
